Headline,Body ID,Stance,Confidence
British Aid Worker Confirmed Murdered By ISIS,331,unrelated,1
Obama: murder of James Foley 'shocks the conscience of the entire world',826,unrelated,1
Islamic State reports youngest jihadist 'martyred' in battle,2116,unrelated,1
Penis Drawn On Bugatti Veyron Could Be World's Most Expensive Car Vandalism,442,unrelated,1
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,305,unrelated,1
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,388,unrelated,1
"Islamic State Training Pilots in Military Jets, Monitors Say",2218,unrelated,1
"US, UK eye rapper as British-born militant who beheaded journalist James Foley",1649,unrelated,1
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,1738,unrelated,1
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,221,unrelated,1
KC hospital: Patient does not have symptom profile of Ebola,1095,unrelated,1
Give a homeless man $100 and see what he does with it [Video],742,unrelated,1
This Is The Most Epic Way To Quit Your Job,997,unrelated,1
Large space object slams Nicaragua’s capital as asteroid passes Earth,2264,unrelated,1
Dog found abandoned at Scottish train station with suitcase of belongings,1647,unrelated,1
Meteorite strike in Nicaragua puzzles experts,2129,unrelated,1
"North Korea leader Kim is still in charge, has injured leg: source",686,unrelated,1
Video shows dramatic moment bullet strikes U.S. Marine’s head — and he survives thanks to kevlar helmet,709,unrelated,1
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1323,unrelated,1
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1476,unrelated,1
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,1131,unrelated,1
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1303,unrelated,1
Boko Haram denies it has agreed ceasefire,2306,unrelated,1
Everyone chill! Banksy has NOT been arrested,1820,unrelated,1
Obama: murder of James Foley 'shocks the conscience of the entire world',2386,unrelated,1
Nicaragua asks U.S. for help investigating meteorite crater,373,unrelated,1
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",2256,unrelated,1
Report: Secret Service Lied About White House Fence Jumper,1137,unrelated,1
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,612,unrelated,1
Breaking: Soldier shot at National War Memorial in Ottawa,346,unrelated,1
This Woman Is Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax,1896,unrelated,1
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,1003,unrelated,1
Lebanon 'holding IS leader's daughter and ex-wife',651,unrelated,1
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,459,unrelated,1
Vice CEO Throws Down $300K on Lavish Vegas Dinner,2130,unrelated,1
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1221,unrelated,1
Homeland Security: No ISIL fighters on U.S. border,2132,unrelated,1
Microsoft Tried Out Robot Security Guards on Its Silicon Valley Campus,1103,unrelated,1
Jilted lover chops off his penis after girlfriend dumps him,812,unrelated,1
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",979,unrelated,1
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,2523,unrelated,1
Does Vogue's New Office Have a Rat Infestation?,1940,unrelated,1
Pentagon: ISIS seized materials airdropped to Kurds,1026,unrelated,1
ISIL militant 'Jihadi John' named by media,2125,unrelated,1
Tropical spider burrows under man's skin through scar,1791,unrelated,1
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,2055,unrelated,1
Kim Jong-un 'Had Surgery on Fractured Ankles',1837,unrelated,1
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,2104,unrelated,1
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,639,unrelated,1
White House Fence Jumper Pushed Past Female Guard,1323,unrelated,1
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,206,unrelated,1
Man who SLAPS people if they sneeze in public being hunted by police,1521,unrelated,1
Watch marine take sniper shot to the head and live,1180,unrelated,1
Spider burrowed through tourist's stomach and up into his chest,962,unrelated,1
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,399,unrelated,1
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,1731,unrelated,1
Boko Haram denies ceasefire claim by Nigeria's government,2410,unrelated,1
BiH: Seven Primary School Students Pregnant After Five-Day Excursion,313,unrelated,1
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,803,unrelated,1
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,1544,unrelated,1
Bali Awry,1057,unrelated,1
ISIS leader dead?,1466,unrelated,1
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,651,unrelated,1
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1660,unrelated,1
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",1103,unrelated,1
"Therefore, the ""feminist blogger"" who aborted a boy probably fake",2014,unrelated,1
"Teen Made $72 Million Trading Stocks, Confirms Teen Dominance Worldwide",1987,unrelated,1
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",2362,unrelated,1
See the Crater a Meteorite Made in Nicaragua,373,unrelated,1
'Jihadi John' named as Mohammed Emwazi from London,1642,unrelated,1
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),2104,unrelated,1
Christian Bale quits Steve Jobs movie,1294,unrelated,1
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1837,unrelated,1
ISIS Reportedly Beheads American Photojournalist in Iraq,1336,unrelated,1
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2046,unrelated,1
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1975,unrelated,1
Man discovers spider living under his skin during Bali vacation,962,unrelated,1
Pentagon: ISIS Got U.S. Weapons Package,305,unrelated,1
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2284,unrelated,1
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",1817,unrelated,1
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",1483,unrelated,1
People On Twitter Think Macklemore Has Joined ISIS,2163,unrelated,1
ISIS Militants Allegedly Contracted Ebola,2127,unrelated,1
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",808,unrelated,1
Michael Abdul Zehaf Bibeau Pictures: Photos of Alleged ISIS-Linked Gunman in Canada,2246,unrelated,1
Rumor Fatigue Sets In at False Alarms of Castro’s Death,1534,unrelated,1
World's oldest burger,793,unrelated,1
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2130,unrelated,1
Apple Watch battery will require nightly charging,1069,unrelated,1
N Korean leader misses annual ritual; sister ‘takes over duties’,744,unrelated,1
"What they earn: Vice CEO Shane Smith’s $300,000 steak dinner",737,unrelated,1
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,499,unrelated,1
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",267,unrelated,1
Durex is not confirming or denying rumors of a “pumpkin spice” condom,2123,unrelated,1
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',346,unrelated,1
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),17,unrelated,1
"Don't forget to tip...especially if you spend $300,000",2111,unrelated,1
New iOS 8 bug can delete all of your iCloud documents,1740,unrelated,1
Predator drones being flown over Isil's Syrian 'capital',1802,unrelated,1
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2523,unrelated,1
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,608,unrelated,1
Tropical spider burrows under man's skin through scar,1826,unrelated,1
The iPhone 6 'Hairgate' Is Not a Thing,2303,unrelated,1
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),465,unrelated,1
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1120,unrelated,1
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,754,unrelated,1
Canadian Soldier Shot At Ottawa War Memorial: Report,345,unrelated,1
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,2091,unrelated,1
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,1631,unrelated,1
A Mass Grave Points to a Student Massacre in Mexico,1148,unrelated,1
See the Crater a Meteorite Made in Nicaragua,1817,unrelated,1
ISIS Militants Allegedly Contracted Ebola,2130,unrelated,1
Penis graffiti drawn on £1.5million Bugatti Veyron,442,unrelated,1
Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',1567,unrelated,1
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),388,unrelated,1
Ebola Scare in Kansas City,2306,unrelated,1
Man chops off his own penis after girlfriend told him he was no good in bed,413,unrelated,1
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,1642,unrelated,1
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,1208,unrelated,1
Fake Fox News Twitter account emerges after #FoxNewsFacts goes viral,1656,unrelated,1
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1630,unrelated,1
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",1360,unrelated,1
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,773,unrelated,1
'Hairgate': iPhone hit by new social media storm,1545,unrelated,1
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,1107,unrelated,1
"Luckiest Pizza Delivery Guy Ever Gets $2,000 Tip",781,unrelated,1
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",2046,unrelated,1
New Rumour Suggests Apple Watch to Launch in February,1760,unrelated,1
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",698,unrelated,1
"'Nasa Confirms Six Days of Darkness in December': No, they really don't - it's a hoax",787,unrelated,1
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",2360,unrelated,1
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1168,unrelated,1
Tiger Woods Is Selling His Private Island For $7.1 Million,84,unrelated,1
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,1940,unrelated,1
Vogue’s Rat Infestation: Disturbing New Details,1940,unrelated,1
Update: Frisco paramedics transporting patient believed to be exhibiting Ebola-like symptoms,224,unrelated,1
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,696,unrelated,1
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,803,unrelated,1
The news of Cesar Millan's death is false,742,unrelated,1
Mexico prosecutor: Students not in 1st mass graves,1740,unrelated,1
Alleged audio of Michael Brown shooting released,1476,unrelated,1
British aid worker David Haines beheaded by ISIL,1011,unrelated,1
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,2290,unrelated,1
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,1651,unrelated,1
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1646,unrelated,1
Guantanamo Detainee Exchanged for American POW Attempts a Return to Battle,2524,unrelated,1
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,913,unrelated,1
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,456,unrelated,1
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",1544,unrelated,1
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,456,unrelated,1
Kim Jong-un: obese leader 'fractured both ankles',1837,unrelated,1
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,221,unrelated,1
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,559,unrelated,1
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",691,unrelated,1
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",2483,unrelated,1
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,962,unrelated,1
Mystery man slaps shoppers around head for sneezing,2114,unrelated,1
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1459,unrelated,1
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,2055,unrelated,1
Reports: Islamic State uses chlorine gas against Iraqi forces,2024,unrelated,1
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,381,unrelated,1
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',1339,unrelated,1
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,752,unrelated,1
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",595,unrelated,1
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,1336,unrelated,1
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",381,unrelated,1
80's Brat Pack star Judd Nelson forced to deny that he's dead after fake news story starts trending on social media,1317,unrelated,1
